u,value
0.2901960784313726,0.7250333502584378
0.29411764705882354,0.7175804128425035
0.2980392156862745,0.7101812503118714
0.30196078431372547,0.7028377921325244
0.3058823529411765,0.6955517777128151
0.30980392156862746,0.68832476915088
0.3137254901960784,0.681158163157065
0.3176470588235294,0.6740532022064893
0.3215686274509804,0.6670109849730046
0.3254901960784314,0.6600324760922013
0.32941176470588235,0.6531185152977969
0.3333333333333333,0.6462698259726612
0.33725490196078434,0.6394870231528733
0.3411764705882353,0.6327706210205661
0.34509803921568627,0.6261210399188666
0.34901960784313724,0.6195386129199523
0.35294117647058826,0.613023591975153
0.3568627450980392,0.6065761536740536
0.3607843137254902,0.6001964046377383
0.36470588235294116,0.5938843865696436
0.3686274509803922,0.5876400809858907
0.37254901960784315,0.5814634136455366
0.3764705882352941,0.5753542586998065
0.3803921568627451,0.5693124425781287
0.3843137254901961,0.5633377476275999
0.38823529411764707,0.5574299155214328
0.39215686274509803,0.5515886504509123
0.396078431372549,0.5458136221144467
0.4,0.5401044685164125
0.403921568627451,0.5344607985876721
0.40784313725490196,0.5288821946388819
0.4117647058823529,0.5233682146569855
0.41568627450980394,0.5179183944546317
0.4196078431372549,0.5125322496816253
0.4235294117647059,0.5072092777069467
0.42745098039215684,0.5019489593793314
0.43137254901960786,0.49675076067389734
0.43529411764705883,0.49161413423183237
0.4392156862745098,0.4865385207997191
0.44313725490196076,0.4815233505746597
0.4470588235294118,0.4765680444609745
0.45098039215686275,0.471672015243896
0.4549019607843137,0.46683466868533857
0.4588235294117647,0.46205540454650745
0.4627450980392157,0.45733361754182233
0.4666666666666667,0.4526686982283517
0.47058823529411764,0.4480600338346917
0.4745098039215686,0.44350700903299284
0.47843137254901963,0.4390090066576005
0.4823529411764706,0.4345654083735704
0.48627450980392156,0.4301755952981166
0.49019607843137253,0.4258389485778726
0.49411764705882355,0.4215548499246562
0.4980392156862745,0.4173226821122858
0.5019607843137255,0.41314182943682154
0.5058823529411764,0.4090116781424788
0.5098039215686274,0.40493161681531403
0.5137254901960784,0.4009010367466659
0.5176470588235295,0.3969193322682069
0.5215686274509804,0.3929859010603594
0.5254901960784314,0.38910014443571533
0.5294117647058824,0.3852614675990083
0.5333333333333333,0.3814692798850932
0.5372549019607843,0.37772299497629597
0.5411764705882353,0.37402203110042415
0.5450980392156862,0.3703658112106457
0.5490196078431373,0.3667537631483728
0.5529411764705883,0.36318531979022406
0.5568627450980392,0.35965991918006884
0.5607843137254902,0.35617700464710333
0.5647058823529412,0.35273602491084755
0.5686274509803921,0.3493364341739043
0.5725490196078431,0.34597769220326596
0.5764705882352941,0.3426592644009149
0.5803921568627451,0.33938062186441303
0.5843137254901961,0.33614124143813967
0.5882352941176471,0.3329406057557947
0.592156862745098,0.32977820327474977
0.596078431372549,0.3266535283027943
0.6,0.32356608101779283
0.6039215686274509,0.32051536748073534
0.6078431372549019,0.31750089964263967
0.611764705882353,0.3145221953457333
0.615686274509804,0.3115787783193164
0.6196078431372549,0.30867017817068926
0.6235294117647059,0.305795930371497
0.6274509803921569,0.30295557623983044
0.6313725490196078,0.3001486629183965
0.6352941176470588,0.2973747433490557
0.6392156862745098,0.2946333762440053
0.6431372549019608,0.2919241260538705
0.6470588235294118,0.28924656293295103
0.6509803921568628,0.28660026270185207
0.6549019607843137,0.2839848068077202
0.6588235294117647,0.2813997822822857
0.6627450980392157,0.2788447816979056
0.6666666666666666,0.2763194031217863
0.6705882352941176,0.2738232500685537
0.6745098039215687,0.27135593145133247
0.6784313725490196,0.2689170615314812
0.6823529411764706,0.2665062598671221
0.6862745098039216,0.2641231512605993
0.6901960784313725,0.26176736570498516
0.6941176470588235,0.25943853832975056
0.6980392156862745,0.2571363093457085
0.7019607843137254,0.2548603239893287
0.7058823529411765,0.25261023246651865
0.7098039215686275,0.2503856898959613
0.7137254901960784,0.2481863562520871
0.7176470588235294,0.2460118963077616
0.7215686274509804,0.2438619795767587
0.7254901960784313,0.24173628025608543
0.7294117647058823,0.23963447716822323
0.7333333333333333,0.23755625370334033
0.7372549019607844,0.2355012977615335
0.7411764705882353,0.2334693016951452
0.7450980392156863,0.23145996225120635
0.7490196078431373,0.22947298051404583
0.7529411764705882,0.227508061848108
0.7568627450980392,0.2255649158410144
0.7607843137254902,0.22364325624690556
0.7647058823529411,0.2217428009300928
0.7686274509803922,0.21986327180905046
0.7725490196078432,0.21800439480077566
0.7764705882352941,0.2161658997655382
0.7803921568627451,0.21434752045204702
0.7843137254901961,0.21254899444304887
0.788235294117647,0.21077006310138321
0.792156862745098,0.20901047151650617
0.796078431372549,0.20726996845150175
0.8,0.2055483062905928
0.803921568627451,0.20384524098716583
0.807843137254902,0.20216053201231785
0.8117647058823529,0.20049394230393927
0.8156862745098039,0.19884523821633834
0.8196078431372549,0.19721418947041638
0.8235294117647058,0.19560056910439996
0.8274509803921568,0.19400415342513563
0.8313725490196079,0.1924247219599524
0.8352941176470589,0.19086205740909534
0.8392156862745098,0.18931594559873335
0.8431372549019608,0.18778617543454465
0.8470588235294118,0.18627253885587974
0.8509803921568627,0.1847748307905046
0.8549019607843137,0.1832928491099234
0.8588235294117647,0.18182639458528174
0.8627450980392157,0.18037527084384813
0.8666666666666667,0.1789392843260744
0.8705882352941177,0.177518244243232
0.8745098039215686,0.17611196253562306
0.8784313725490196,0.17472025383136333
0.8823529411764706,0.17334293540573503
0.8862745098039215,0.17197982714110482
0.8901960784313725,0.17063075148740578
0.8941176470588236,0.16929553342317785
0.8980392156862745,0.16797400041716398
0.9019607843137255,0.16666598239045713
0.9058823529411765,0.16537131167919383
0.9098039215686274,0.16408982299779037
0.9137254901960784,0.16282135340271583
0.9176470588235294,0.16156574225679837
0.9215686274509803,0.16032283119405763
0.9254901960784314,0.15909246408506073
0.9294117647058824,0.15787448700279402
0.9333333333333333,0.1566687481890471
0.9372549019607843,0.15547509802130197
0.9411764705882353,0.15429338898012349
0.9450980392156862,0.15312347561704323
0.9490196078431372,0.1519652145229334
0.9529411764705882,0.15081846429686327
0.9568627450980393,0.14968308551543302
0.9607843137254902,0.14855894070257905
0.9647058823529412,0.1474458942998447
0.9686274509803922,0.1463438126371109
0.9725490196078431,0.14525256390378025
0.9764705882352941,0.14417201812040886
0.9803921568627451,0.1431020471107805
0.984313725490196,0.14204252447441595
0.9882352941176471,0.14099332555951316
0.9921568627450981,0.13995432743631084
0.996078431372549,0.13892540887087085
1.0,0.13790645029927254
