u,value
0.33725490196078434,0.09480506522445431
0.3411764705882353,0.094173559021685
0.34509803921568627,0.09355042616342657
0.34901960784313724,0.09293550091179581
0.35294117647058826,0.09232862188162883
0.3568627450980392,0.09172963189829453
0.3607843137254902,0.0911383778610555
0.36470588235294116,0.09055471061172193
0.3686274509803922,0.08997848480836201
0.37254901960784315,0.08940955880384438
0.3764705882352941,0.08884779452899427
0.3803921568627451,0.08829305738016435
0.3843137254901961,0.08774521611102193
0.38823529411764707,0.08720414272837407
0.39215686274509803,0.0866697123918505
0.396078431372549,0.08614180331728294
0.4,0.08562029668361881
0.403921568627451,0.08510507654322352
0.40784313725490196,0.0845960297354229
0.4117647058823529,0.08409304580315569
0.41568627450980394,0.08359601691260043
0.4196078431372549,0.08310483777565802
0.4235294117647059,0.08261940557517033
0.42745098039215684,0.0821396198927613
0.43137254901960786,0.08166538263919687
0.43529411764705883,0.08119659798715873
0.4392156862745098,0.08073317230633781
0.44313725490196076,0.08027501410074911
0.4470588235294118,0.07982203394818721
0.45098039215686275,0.07937414444173174
0.4549019607843137,0.07893126013322282
0.4588235294117647,0.07849329747863232
0.4627450980392157,0.07806017478525518
0.4666666666666667,0.0776318121606494
0.47058823529411764,0.07720813146325911
0.4745098039215686,0.07678905625465648
0.47843137254901963,0.07637451175333898
0.4823529411764706,0.07596442479002485
0.48627450980392156,0.07555872376438955
0.49019607843137253,0.07515733860318963
0.49411764705882355,0.074760200719721
0.4980392156862745,0.07436724297456587
0.5019607843137255,0.07397839963757491
0.5058823529411764,0.07359360635104628
0.5098039215686274,0.07321280009405151
0.5137254901960784,0.07283591914786958
0.5176470588235295,0.07246290306249281
0.5215686274509804,0.07209369262415644
0.5254901960784314,0.07172822982386662
0.5294117647058824,0.07136645782688267
0.5333333333333333,0.07100832094312493
0.5372549019607843,0.07065376459847239
0.5411764705882353,0.0703027353069221
0.5450980392156862,0.06995518064357742
0.5490196078431373,0.06961104921843875
0.5529411764705883,0.06927029065096679
0.5568627450980392,0.06893285554539363
0.5607843137254902,0.06859869546675723
0.5647058823529412,0.06826776291762959
0.5686274509803921,0.06794001131552085
0.5725490196078431,0.06761539497093594
0.5764705882352941,0.06729386906605539
0.5803921568627451,0.06697538963403016
0.5843137254901961,0.06665991353886036
0.5882352941176471,0.0663473984558447
0.592156862745098,0.06603780285257921
0.596078431372549,0.06573108597048716
0.6,0.06542720780686628
0.6039215686274509,0.06512612909743032
0.6078431372549019,0.06482781129933657
0.611764705882353,0.06453221657467556
0.615686274509804,0.06423930777441611
0.6196078431372549,0.06394904842278581
0.6235294117647059,0.06366140270207477
0.6274509803921569,0.06337633543785004
0.6313725490196078,0.06309381208456677
0.6352941176470588,0.06281379871156512
0.6392156862745098,0.06253626198943851
0.6431372549019608,0.06226116917676383
0.6470588235294118,0.06198848810718305
0.6509803921568628,0.061718187176821315
0.6549019607843137,0.06145023533203764
0.6588235294117647,0.061184602057491766
0.6627450980392157,0.060921257364521475
0.6666666666666666,0.06066017177982119
0.6705882352941176,0.06040131633440926
0.6745098039215687,0.060144662552879424
0.6784313725490196,0.05989018244292499
0.6823529411764706,0.05963784848513076
0.6862745098039216,0.059387633623019465
0.6901960784313725,0.05913951125335437
0.6941176470588235,0.058893455216677326
0.6980392156862745,0.0586494397880899
0.7019607843137254,0.05840743966825945
0.7058823529411765,0.05816742997464952
0.7098039215686275,0.05792938623296573
0.7137254901960784,0.05769328436881116
0.7176470588235294,0.05745910069954707
0.7215686274509804,0.05722681192635104
0.7254901960784313,0.05699639512646626
0.7294117647058823,0.056767827745641375
0.7333333333333333,0.05654108759074861
0.7372549019607844,0.05631615282258018
0.7411764705882353,0.05609300194881728
0.7450980392156863,0.05587161381716532
0.7490196078431373,0.055651967608650876
0.7529411764705882,0.05543404283107911
0.7568627450980392,0.05521781931264158
0.7607843137254902,0.055003277195676326
0.7647058823529411,0.05479039693057186
0.7686274509803922,0.05457915926981349
0.7725490196078432,0.0543695452621662
0.7764705882352941,0.054161536246991826
0.7803921568627451,0.053955113848698444
0.7843137254901961,0.05375025997131333
0.788235294117647,0.053546956793182554
0.792156862745098,0.053345186761788455
0.796078431372549,0.05314493258868569
0.8,0.05294617724455075
0.803921568627451,0.05274890395434295
0.807843137254902,0.052553096192571314
0.8117647058823529,0.05235873767867161
0.8156862745098039,0.05216581237247997
0.8196078431372549,0.051974304469811106
0.8235294117647058,0.05178419839813153
0.8274509803921568,0.05159547881232851
0.8313725490196079,0.05140813059057159
0.8352941176470589,0.05122213883026294
0.8392156862745098,0.05103748884407788
0.8431372549019608,0.050854166156088176
0.8470588235294118,0.05067215649797152
0.8509803921568627,0.05049144580530007
0.8549019607843137,0.050312020213910014
0.8588235294117647,0.050133866056348175
0.8627450980392157,0.04995696985839215
0.8666666666666667,0.049781318335647695
0.8705882352941177,0.04960689839021426
0.8745098039215686,0.04943369710742229
0.8784313725490196,0.049261701752639775
0.8823529411764706,0.04909089976814274
0.8862745098039215,0.048921278770053256
0.8901960784313725,0.04875282654533941
0.8941176470588236,0.04858553104887853
0.8980392156862745,0.04841938040057858
0.9019607843137255,0.048254362882561797
0.9058823529411765,0.04809046693640262
0.9098039215686274,0.04792768116042412
0.9137254901960784,0.04776599430704809
0.9176470588235294,0.04760539528019958
0.9215686274509803,0.04744587313276338
0.9254901960784314,0.047287417064090675
0.9294117647058824,0.04713001641755721
0.9333333333333333,0.046973660678169216
0.9372549019607843,0.04681833947021752
0.9411764705882353,0.0466640425549778
0.9450980392156862,0.04651075982845487
0.9490196078431372,0.046358481319175526
0.9529411764705882,0.0462071971860194
0.9568627450980393,0.04605689771609622
0.9607843137254902,0.04590757332266282
0.9647058823529412,0.045759214543081184
0.9686274509803922,0.04561181203681475
0.9725490196078431,0.04546535658346551
0.9764705882352941,0.04531983908084736
0.9803921568627451,0.04517525054309712
0.984313725490196,0.04503158209882119
0.9882352941176471,0.0448888249892776
0.9921568627450981,0.044746970566592825
0.996078431372549,0.044606010292013165
1.0,0.044465935734187
